Date,Time,Latitude,Longitude
2019-01-10,08:58:13 PM,43.90996552,-78.89465332
2019-01-10,08:58:15 PM,43.909832,-78.89530945
2019-01-10,08:58:32 PM,49.18970108,-122.9438248
2019-01-10,08:58:42 PM,49.18806839,-122.94841
2019-01-10,08:59:14 PM,43.90800095,-78.90402222
2019-01-10,08:59:42 PM,43.90680313,-78.90933228
2019-01-10,09:05:39 PM,43.87756729,-78.90901184
2019-01-10,08:59:52 PM,49.17916489,-122.9624405
2019-01-10,08:59:59 PM,43.67221069,-79.68752289
2019-01-10,09:06:15 PM,43.65352631,-79.6791687
2019-01-10,09:00:15 PM,43.90602112,-78.91259003
2019-01-10,09:00:23 PM,43.61341476,-79.72553253
2019-01-10,09:00:31 PM,43.90537262,-78.91538239
2019-01-10,09:06:52 PM,43.53273773,-80.31289673
2019-01-10,09:00:52 PM,43.90498734,-78.91706848
2019-01-10,09:01:15 PM,43.90423203,-78.9200592
2019-01-10,08:56:51 PM,43.5307579,-80.31565857
2019-01-10,08:57:04 PM,49.19846725,-122.9513168
2019-01-10,09:07:28 PM,43.66246033,-79.68805695
2019-01-10,08:57:07 PM,43.91239166,-78.8836441
2019-01-10,08:57:10 PM,43.9122467,-78.88434601
2019-01-10,09:03:25 PM,49.16936493,-122.9871216
2019-01-10,09:03:55 PM,43.88581848,-78.91268921
2019-01-10,09:04:02 PM,43.88470078,-78.91223145
2019-01-10,09:04:15 PM,43.88352585,-78.91168976
2019-01-10,09:04:52 PM,49.16916656,-122.9965744
2019-01-10,09:05:10 PM,43.8791008,-78.90971375
2019-01-10,09:05:14 PM,43.87829971,-78.90934753
2019-01-10,09:05:20 PM,43.87784576,-78.90913391
2019-01-10,09:05:28 PM,43.87763977,-78.90904236
2019-01-10,09:05:52 PM,43.87640762,-78.9084549
2019-01-10,09:05:56 PM,49.15598679,-123.0171738
2019-01-10,09:06:15 PM,43.873806,-78.90735626
2019-01-10,09:06:16 PM,43.65380859,-79.67955017
2019-01-10,09:06:41 PM,43.65742493,-79.68435669
2019-01-10,09:07:15 PM,43.87294006,-78.90695953
2019-01-10,09:07:17 PM,43.53076553,-80.31562805
2019-01-10,09:10:39 PM,49.155056,-123.013504
2019-01-10,09:07:17 PM,43.53499603,-80.30967712
2019-01-10,09:01:24 PM,43.66864014,-79.66819
2019-01-10,09:01:52 PM,43.5307579,-80.31565094
2019-01-10,09:07:26 PM,49.16936111,-123.0130234
2019-01-10,09:02:15 PM,43.8995018,-78.91844177
2019-01-10,09:11:52 PM,43.53927231,-80.2832489
2019-01-10,09:03:15 PM,43.89115143,-78.9148407
2019-01-10,09:07:47 PM,43.66260147,-79.6882782
2019-01-10,09:08:17 PM,43.86938477,-78.90678406
2019-01-10,09:08:17 PM,43.53176117,-80.30513763
2019-01-10,09:08:27 PM,43.66471481,-79.68565369
2019-01-10,09:08:50 PM,43.86706161,-78.91516113
2019-01-10,09:09:15 PM,43.8657074,-78.92349243
2019-01-10,09:09:17 PM,43.53632355,-80.29847717
2019-01-10,09:09:18 PM,43.86570358,-78.92453003
2019-01-10,09:09:27 PM,43.66592789,-79.68427277
2019-01-10,09:09:52 PM,49.15909576,-123.0128784
2019-01-10,09:10:15 PM,43.86673355,-78.9440918
2019-01-10,09:10:17 PM,43.54047394,-80.29275513
2019-01-10,09:10:22 PM,43.67147446,-79.67801666
2019-01-10,09:15:41 PM,43.84691238,-79.0521698
2019-01-10,09:10:27 PM,43.67139435,-79.67768097
2019-01-10,09:10:29 PM,49.15587234,-123.0171585
2019-01-10,09:10:52 PM,43.86732483,-78.95653534
2019-01-10,09:11:16 PM,49.15533447,-123.0172272
2019-01-10,09:07:28 PM,43.87294006,-78.90695953
2019-01-10,09:16:43 PM,43.83906937,-79.07053375
2019-01-10,09:07:34 PM,43.87294006,-78.90695953
2019-01-10,09:07:37 PM,43.66246414,-79.68806458
2019-01-10,09:12:17 PM,43.53820038,-80.28167725
2019-01-10,09:12:28 PM,43.66891479,-79.66814423
2019-01-10,09:13:04 PM,43.66839981,-79.66643524
2019-01-10,09:13:17 PM,43.85732651,-79.00395203
2019-01-10,09:13:17 PM,43.5343132,-80.27624512
2019-01-10,09:13:18 PM,49.15578461,-123.0173187
2019-01-10,09:14:15 PM,43.85290146,-79.02357483
2019-01-10,09:14:17 PM,43.52926636,-80.26914978
2019-01-10,09:14:29 PM,49.15577316,-123.0174026
2019-01-10,09:19:00 PM,43.8200531,-79.10990906
2019-01-10,09:15:17 PM,43.52430725,-80.25540161
2019-01-10,09:15:17 PM,43.84862137,-79.04348755
2019-01-10,09:15:34 PM,43.84736252,-79.04984283
2019-01-10,09:15:52 PM,43.84593201,-79.05571747
2019-01-10,09:16:15 PM,43.84285355,-79.06240845
2019-01-10,09:16:17 PM,43.51968002,-80.25092316
2019-01-10,09:16:30 PM,43.84083176,-79.06677246
2019-01-10,09:11:15 PM,43.86629105,-78.96468353
2019-01-10,09:16:38 PM,43.83987427,-79.06879425
2019-01-10,09:11:17 PM,43.54237366,-80.28759766
2019-01-10,09:11:29 PM,43.67212677,-79.67333221
2019-01-10,09:12:03 PM,43.6688118,-79.6685791
2019-01-10,09:12:15 PM,43.86222839,-78.98444366
2019-01-10,09:17:15 PM,43.83477402,-79.07991028
2019-01-10,09:17:17 PM,43.51468658,-80.24407196
2019-01-10,09:18:17 PM,43.51098633,-80.24056244
2019-01-10,09:18:18 PM,43.8266983,-79.09739685
2019-01-10,09:18:21 PM,43.66931152,-79.66705322
2019-01-10,09:18:40 PM,43.82344818,-79.10439301
2019-01-10,09:18:53 PM,43.82146072,-79.10793304
2019-01-10,09:18:56 PM,43.820755,-79.10891724
2019-01-10,09:19:16 PM,43.81746674,-79.11357117
2019-01-10,09:19:17 PM,43.50712585,-80.23601532
2019-01-10,09:20:16 PM,43.80761337,-79.12918091
2019-01-10,09:20:17 PM,43.50533295,-80.23355865
2019-01-10,09:20:54 PM,43.80170059,-79.13899994
2019-01-10,09:21:17 PM,43.49662018,-80.22157288
2019-01-10,09:21:17 PM,43.79790115,-79.14439392
2019-01-10,09:21:28 PM,43.79623032,-79.14785004
2019-01-10,09:21:45 PM,43.79562759,-79.15271759
2019-01-10,09:21:53 PM,43.49078751,-80.21356201
2019-01-10,09:16:52 PM,43.51589203,-80.24571991
2019-01-10,09:17:01 PM,49.15577316,-123.0174026
2019-01-10,09:17:02 PM,43.83653259,-79.07608795
2019-01-10,09:22:32 PM,43.7999382,-79.16766357
2019-01-10,09:22:40 PM,43.80015945,-79.1703186
2019-01-10,09:22:59 PM,43.79958725,-79.17622375
2019-01-10,09:27:17 PM,43.44878769,-80.17102051
2019-01-10,09:23:16 PM,43.79874802,-79.18192291
2019-01-10,09:23:17 PM,43.47792053,-80.19594574
2019-01-10,09:23:22 PM,43.7984848,-79.18388367
2019-01-10,09:24:16 PM,43.79597473,-79.20114899
2019-01-10,09:24:17 PM,43.46784592,-80.18517303
2019-01-10,09:25:16 PM,43.79221344,-79.22027588
2019-01-10,09:29:35 PM,49.15560532,-123.0172653
2019-01-10,09:29:35 PM,43.7713089,-79.30056763
2019-01-10,09:25:17 PM,43.45444107,-80.17951202
2019-01-10,09:25:54 PM,43.78707886,-79.23078156
2019-01-10,09:25:57 PM,43.78657532,-79.23231506
2019-01-10,09:26:16 PM,43.78496933,-79.2378006
2019-01-10,09:26:17 PM,43.44729996,-80.17675018
2019-01-10,09:26:19 PM,43.78464127,-79.23905182
2019-01-10,09:26:37 PM,43.78330612,-79.24460602
2019-01-10,09:32:17 PM,43.46789169,-80.07579041
2019-01-10,09:26:40 PM,43.78302383,-79.24593353
2019-01-10,09:21:58 PM,43.79651642,-79.15709686
2019-01-10,09:22:16 PM,43.79835892,-79.162323
2019-01-10,09:22:16 PM,43.48695374,-80.20828247
2019-01-10,09:22:18 PM,43.79868698,-79.16325378
2019-01-10,09:27:06 PM,43.78136063,-79.25452423
2019-01-10,09:27:15 PM,43.7808075,-79.25743866
2019-01-10,09:28:16 PM,43.77684402,-79.27700043
2019-01-10,09:28:17 PM,43.44959259,-80.1504364
2019-01-10,09:35:15 PM,43.76822662,-79.32814789
2019-01-10,09:29:15 PM,43.77244568,-79.29572296
2019-01-10,09:29:17 PM,43.45007324,-80.13222504
2019-01-10,09:29:25 PM,43.77196121,-79.2977829
2019-01-10,09:29:28 PM,43.77169418,-79.29891205
2019-01-10,09:29:42 PM,43.77090836,-79.30227661
2019-01-10,09:30:16 PM,43.76958847,-79.30788422
2019-01-10,09:30:17 PM,43.45669174,-80.11563873
2019-01-10,09:30:55 PM,43.76866913,-79.31227875
2019-01-10,09:31:16 PM,43.76844788,-79.31465149
2019-01-10,09:31:17 PM,43.46226883,-80.09579468
2019-01-10,09:31:53 PM,43.46564484,-80.08379364
2019-01-10,09:32:17 PM,43.76836014,-79.32212067
2019-01-10,09:26:45 PM,43.78268814,-79.24759674
2019-01-10,09:26:53 PM,43.44758224,-80.17720795
2019-01-10,09:26:58 PM,43.7819252,-79.25158691
2019-01-10,09:27:02 PM,43.78160477,-79.2532196
2019-01-10,09:34:26 PM,43.76829147,-79.32673645
2019-01-10,09:34:30 PM,43.76829529,-79.32676697
2019-01-10,09:34:34 PM,43.76829529,-79.32688141
2019-01-10,09:35:17 PM,43.47928619,-80.01418304
2019-01-10,09:35:54 PM,43.76812363,-79.33085632
2019-01-10,09:36:15 PM,43.76806259,-79.33197021
2019-01-10,09:36:17 PM,43.48680496,-79.99568176
2019-01-10,09:36:19 PM,43.76805496,-79.3321228
2019-01-10,09:36:46 PM,43.76796341,-79.33350372
2019-01-10,09:36:49 PM,43.76795959,-79.33360291
2019-01-10,09:36:53 PM,43.76795959,-79.3336792
2019-01-10,09:36:54 PM,43.49236298,-79.98555756
2019-01-10,09:37:15 PM,43.76789856,-79.33465576
2019-01-10,09:37:17 PM,43.49493408,-79.97805023
2019-01-10,09:37:43 PM,43.7677803,-79.33665466
2019-01-10,09:38:15 PM,43.76767349,-79.33851624
2019-01-10,09:33:15 PM,43.76832581,-79.3249588
2019-01-10,09:33:17 PM,43.47211456,-80.05532837
2019-01-10,09:34:15 PM,43.76829147,-79.32668304
2019-01-10,09:34:17 PM,43.47377777,-80.03413391
2019-01-10,09:34:20 PM,43.76829147,-79.32668304
2019-01-10,09:39:54 PM,43.76747513,-79.34142303
2019-01-10,09:40:16 PM,43.76741791,-79.3423996
2019-01-10,09:40:17 PM,43.52317429,-79.93153381
2019-01-10,09:40:30 PM,43.76736832,-79.34316254
2019-01-10,09:40:54 PM,43.76728058,-79.34443665
2019-01-10,09:41:15 PM,43.76722717,-79.34544373
2019-01-10,09:41:17 PM,43.52629852,-79.91096497
2019-01-10,09:41:25 PM,43.76718521,-79.34599304
2019-01-10,09:41:32 PM,43.76716614,-79.34646606
2019-01-10,09:41:39 PM,43.76713943,-79.34680176
2019-01-10,09:41:42 PM,43.76711273,-79.34701538
2019-01-10,09:41:54 PM,43.53047943,-79.89969635
2019-01-10,09:42:02 PM,43.76703262,-79.34829712
2019-01-10,09:42:16 PM,43.76698685,-79.34903717
2019-01-10,09:42:17 PM,43.53370667,-79.8926239
2019-01-10,09:42:27 PM,43.76695633,-79.34945679
2019-01-10,09:43:15 PM,43.76686859,-79.35151672
2019-01-10,09:38:17 PM,43.76766586,-79.33863831
2019-01-10,09:38:17 PM,43.50040817,-79.95924377
2019-01-10,09:49:08 PM,49.15581512,-123.0172424
2019-01-10,09:49:15 PM,43.76496506,-79.37926483
2019-01-10,09:39:15 PM,43.76753998,-79.34047699
2019-01-10,09:39:17 PM,43.51324463,-79.94766235
2019-01-10,09:44:17 PM,43.54624176,-79.85690308
2019-01-10,09:45:15 PM,43.76648712,-79.35962677
2019-01-10,09:45:17 PM,43.55731964,-79.8446579
2019-01-10,09:45:18 PM,43.76646805,-79.3599472
2019-01-10,09:45:22 PM,43.76645279,-79.36038208
2019-01-10,09:45:55 PM,43.7663002,-79.36381531
2019-01-10,09:46:09 PM,43.76625061,-79.36500549
2019-01-10,09:46:12 PM,43.76623154,-79.36540985
2019-01-10,09:46:14 PM,43.76622009,-79.36572266
2019-01-10,09:46:17 PM,43.56931305,-79.83129883
2019-01-10,09:46:54 PM,43.57672119,-79.82303619
2019-01-10,09:47:12 PM,49.15581131,-123.0172501
2019-01-10,09:47:15 PM,43.76602173,-79.37014771
2019-01-10,09:47:17 PM,43.58135986,-79.81785583
2019-01-10,09:47:53 PM,43.76590729,-79.37226868
2019-01-10,09:48:00 PM,43.76586151,-79.37275696
2019-01-10,09:48:15 PM,43.76574707,-79.37380981
2019-01-10,09:48:18 PM,43.59331512,-79.80451965
2019-01-10,09:43:17 PM,43.53884125,-79.87303162
2019-01-10,09:43:31 PM,43.76684189,-79.35257721
2019-01-10,09:44:15 PM,43.76671219,-79.35523987
2019-01-10,09:44:15 PM,43.76671219,-79.35523987
2019-01-10,09:50:14 PM,43.76374435,-79.38515472
2019-01-10,09:52:51 PM,43.75528717,-79.40581512
2019-01-10,09:50:14 PM,43.76361465,-79.38586426
2019-01-10,09:50:15 PM,43.76361465,-79.38586426
2019-01-10,09:50:18 PM,43.60197449,-79.76550293
2019-01-10,09:50:41 PM,43.76278687,-79.38986969
2019-01-10,09:50:41 PM,49.15584564,-123.0171967
2019-01-10,09:50:52 PM,43.7624588,-79.39139557
2019-01-10,09:50:54 PM,43.76237488,-79.39178467
2019-01-10,09:51:15 PM,43.76170731,-79.39429474
2019-01-10,09:51:19 PM,49.15550613,-123.0128021
2019-01-10,09:51:19 PM,43.60476685,-79.74786377
2019-01-10,09:51:27 PM,43.7611084,-79.39590454
2019-01-10,09:51:31 PM,43.76087952,-79.39645386
2019-01-10,09:51:55 PM,43.60612869,-79.74440765
2019-01-10,09:52:08 PM,43.75815582,-79.40129852
2019-01-10,09:52:13 PM,49.15943909,-123.0127869
2019-01-10,09:56:32 PM,43.73791885,-79.43108368
2019-01-10,09:49:17 PM,43.60041809,-79.78623962
2019-01-10,09:49:22 PM,43.7647934,-79.38014221
2019-01-10,09:49:26 PM,43.76470184,-79.38056183
2019-01-10,09:53:15 PM,43.75402832,-79.40777588
2019-01-10,09:53:18 PM,43.60929489,-79.7363739
2019-01-10,09:57:13 PM,49.16918564,-122.9804688
2019-01-10,09:54:12 PM,49.16983414,-123.0118942
2019-01-10,09:54:15 PM,43.75017929,-79.41399384
2019-01-10,09:54:18 PM,43.61350632,-79.72524261
2019-01-10,09:55:01 PM,43.74553299,-79.41887665
2019-01-10,09:55:15 PM,43.74440765,-79.42062378
2019-01-10,09:55:17 PM,43.61884308,-79.71142578
2019-01-10,09:55:32 PM,43.74330139,-79.42240143
2019-01-10,09:55:56 PM,43.74181366,-79.42463684
2019-01-10,09:56:06 PM,43.74069214,-79.42637634
2019-01-10,09:56:15 PM,43.73968887,-79.42805481
2019-01-10,10:00:05 PM,49.17817307,-122.9591446
2019-01-10,09:56:17 PM,43.62429047,-79.69724274
2019-01-10,09:52:13 PM,43.75768661,-79.40203857
2019-01-10,09:52:14 PM,43.75761032,-79.40216064
2019-01-10,09:52:18 PM,43.75740051,-79.40250397
2019-01-10,09:52:18 PM,43.60715485,-79.74182892
2019-01-10,09:52:22 PM,43.75714111,-79.40291595
2019-01-10,09:52:47 PM,43.75556183,-79.40540314
2019-01-10,09:56:58 PM,43.73477936,-79.43643951
2019-01-10,09:57:14 PM,43.73290634,-79.44062805
2019-01-10,09:57:17 PM,43.63046646,-79.68186951
2019-01-10,09:57:53 PM,43.73059845,-79.44665527
2019-01-10,09:57:56 PM,43.73056793,-79.44680023
2019-01-10,09:58:15 PM,43.73038101,-79.44765472
2019-01-10,09:58:19 PM,43.63678741,-79.66591644
2019-01-10,09:59:12 PM,49.17274094,-122.9658508
2019-01-10,09:59:15 PM,43.72940063,-79.45200348
2019-01-10,09:59:25 PM,43.64203262,-79.64949036
2019-01-10,09:55:59 PM,43.74143219,-79.42520905
2019-01-10,09:59:59 PM,43.67217636,-79.68750763
2019-01-10,10:03:00 PM,49.19754028,-122.9482651
2019-01-10,10:00:18 PM,43.64675522,-79.63629913
2019-01-10,09:56:28 PM,43.7383194,-79.4303894
2019-01-10,09:56:44 PM,43.73672485,-79.43314362
2019-01-10,10:00:19 PM,43.7287178,-79.45519257
2019-01-10,09:56:47 PM,43.73623276,-79.43398285
2019-01-10,09:56:54 PM,43.73532104,-79.43551636
2019-01-10,09:56:55 PM,43.6280632,-79.68799591
2019-01-10,10:01:23 PM,43.66864014,-79.66817474
2019-01-10,10:01:56 PM,43.6468544,-79.6361618
2019-01-10,10:02:00 PM,43.72681427,-79.46412659
2019-01-10,10:02:02 PM,43.7268219,-79.46411896
2019-01-10,10:02:13 PM,49.19284058,-122.9432526
2019-01-10,10:02:15 PM,43.72676849,-79.46434784
2019-01-10,10:02:17 PM,43.64722061,-79.63598633
2019-01-10,10:02:19 PM,43.72672653,-79.46451569
2019-01-10,10:02:23 PM,43.72669983,-79.46465302
2019-01-10,10:02:30 PM,43.72660446,-79.46511078
2019-01-10,10:02:34 PM,43.7265358,-79.46541595
2019-01-10,10:03:15 PM,43.72562027,-79.46968079
2019-01-10,10:00:15 PM,43.7288208,-79.45471954
2019-01-10,10:03:19 PM,43.65099716,-79.64147949
2019-01-10,10:08:15 PM,43.7194519,-79.49612427
2019-01-10,10:04:15 PM,43.72487259,-79.4728775
2019-01-10,10:04:17 PM,43.65207672,-79.64299011
2019-01-10,10:00:23 PM,49.18061829,-122.9617462
2019-01-10,10:00:25 PM,43.72854614,-79.45600891
2019-01-10,10:00:55 PM,43.72795868,-79.45879364
2019-01-10,10:01:14 PM,43.72751999,-79.46082306
2019-01-10,10:01:18 PM,43.6468544,-79.6361618
2019-01-10,10:05:57 PM,43.72203445,-79.48423767
2019-01-10,10:06:16 PM,43.72153854,-79.4863739
2019-01-10,10:06:17 PM,43.66273499,-79.65743256
2019-01-10,10:06:33 PM,43.72100067,-79.48842621
2019-01-10,10:06:38 PM,43.7208786,-79.48890686
2019-01-10,10:06:51 PM,43.72055817,-79.49030304
2019-01-10,10:06:55 PM,43.66324997,-79.65814209
2019-01-10,10:07:10 PM,43.72018051,-79.49205017
2019-01-10,10:07:13 PM,49.20335388,-122.9149628
2019-01-10,10:07:14 PM,43.72008133,-79.49253082
2019-01-10,10:07:17 PM,43.66324234,-79.65813446
2019-01-10,10:07:19 PM,43.72002029,-79.49286652
2019-01-10,10:07:23 PM,43.71995163,-79.49320984
2019-01-10,10:08:17 PM,43.66505432,-79.66059113
2019-01-10,10:08:51 PM,43.71900558,-79.49866486
2019-01-10,10:04:20 PM,49.20391464,-122.9334259
2019-01-10,10:05:15 PM,43.72313309,-79.47985077
2019-01-10,10:05:17 PM,43.65663147,-79.64922333
2019-01-10,10:05:56 PM,49.15602493,-123.0171051
2019-01-10,10:10:14 PM,43.71814346,-79.50421906
2019-01-10,10:10:17 PM,43.66758728,-79.66720581
2019-01-10,10:10:30 PM,49.1558876,-123.0171967
2019-01-10,10:10:57 PM,43.71778488,-79.50746155
2019-01-10,10:11:11 PM,43.71765518,-79.50866699
2019-01-10,10:11:15 PM,43.71760178,-79.50911713
2019-01-10,10:11:19 PM,43.71757507,-79.50939178
2019-01-10,10:15:16 PM,43.71182632,-79.54270172
2019-01-10,10:11:19 PM,43.66758347,-79.66719818
2019-01-10,10:11:55 PM,43.66864014,-79.66869354
2019-01-10,10:12:03 PM,43.66880035,-79.66860962
2019-01-10,10:12:12 PM,49.21197891,-122.8989563
2019-01-10,10:16:07 PM,43.71019363,-79.54959106
2019-01-10,10:12:15 PM,43.71692657,-79.51534271
2019-01-10,10:12:17 PM,43.66912842,-79.66841125
2019-01-10,10:12:21 PM,49.21172714,-122.898468
2019-01-10,10:13:01 PM,43.71626282,-79.52150726
2019-01-10,10:08:54 PM,43.71898651,-79.49880219
2019-01-10,10:13:14 PM,43.71607971,-79.52337646
2019-01-10,10:09:15 PM,43.71889496,-79.49937439
2019-01-10,10:09:17 PM,43.66775894,-79.66545105
2019-01-10,10:09:21 PM,49.20505524,-122.91185
2019-01-10,10:09:48 PM,43.71846008,-79.50193024
2019-01-10,10:10:10 PM,43.71819305,-79.50382233
2019-01-10,10:13:31 PM,43.71575928,-79.52568817
2019-01-10,10:14:09 PM,43.71474075,-79.53038788
2019-01-10,10:14:12 PM,43.7146225,-79.53090668
2019-01-10,10:14:14 PM,43.71456528,-79.53116608
2019-01-10,10:19:04 PM,43.66875076,-79.66790771
2019-01-10,10:14:17 PM,43.66874695,-79.66789246
2019-01-10,10:14:27 PM,43.66874695,-79.66789246
2019-01-10,10:15:17 PM,43.66874695,-79.66789246
2019-01-10,10:15:33 PM,49.21142578,-122.8970947
2019-01-10,10:15:58 PM,43.71041489,-79.54868317
2019-01-10,10:16:03 PM,43.71027374,-79.54924774
2019-01-10,10:16:15 PM,43.71007156,-79.55010223
2019-01-10,10:16:17 PM,43.66875458,-79.66789246
2019-01-10,10:17:13 PM,49.22278595,-122.8920364
2019-01-10,10:17:16 PM,43.70708084,-79.55609131
2019-01-10,10:17:17 PM,43.66875458,-79.66789246
2019-01-10,10:21:45 PM,43.67934418,-79.57667542
2019-01-10,10:17:48 PM,43.70533752,-79.55764008
2019-01-10,10:13:15 PM,43.71605682,-79.52359772
2019-01-10,10:13:18 PM,43.66860199,-79.66797638
2019-01-10,10:13:28 PM,43.71585083,-79.52511597
2019-01-10,10:18:21 PM,43.66875458,-79.66789246
2019-01-10,10:18:32 PM,49.22966766,-122.8846283
2019-01-10,10:18:40 PM,43.70195389,-79.5606308
2019-01-10,10:19:09 PM,43.69970703,-79.56258392
2019-01-10,10:19:15 PM,43.69896698,-79.56324768
2019-01-10,10:20:06 PM,43.66873932,-79.66791534
2019-01-10,10:20:06 PM,43.66835785,-79.66624451
2019-01-10,10:20:20 PM,43.69348526,-79.56813049
2019-01-10,10:20:28 PM,49.23635483,-122.8706284
2019-01-10,10:20:58 PM,43.68861008,-79.57138824
2019-01-10,10:21:06 PM,43.66856766,-79.66637421
2019-01-10,10:21:16 PM,43.6854744,-79.57324219
2019-01-10,10:21:40 PM,43.68043137,-79.57607269
2019-01-10,10:25:06 PM,49.22803879,-122.8557968
2019-01-10,10:21:43 PM,49.23371887,-122.8616943
2019-01-10,10:22:06 PM,43.66860199,-79.66635132
2019-01-10,10:26:06 PM,43.66878128,-79.66669464
2019-01-10,10:26:15 PM,43.65422058,-79.62458801
2019-01-10,10:17:49 PM,43.66875458,-79.66789246
2019-01-10,10:17:50 PM,43.70497513,-79.55794525
2019-01-10,10:17:56 PM,43.70455933,-79.55831909
2019-01-10,10:18:05 PM,43.70389938,-79.55890656
2019-01-10,10:18:15 PM,43.70317078,-79.55954742
2019-01-10,10:18:20 PM,43.66931152,-79.66713715
2019-01-10,10:23:06 PM,43.66860199,-79.66635132
2019-01-10,10:23:16 PM,43.67139435,-79.58422089
2019-01-10,10:23:21 PM,43.66860199,-79.66635132
2019-01-10,10:23:22 PM,49.22888184,-122.8526688
2019-01-10,10:23:26 PM,43.67102814,-79.58513641
2019-01-10,10:29:34 PM,49.15568161,-123.0173187
2019-01-10,10:23:49 PM,49.22753906,-122.8536301
2019-01-10,10:24:06 PM,43.66849518,-79.6676178
2019-01-10,10:24:15 PM,43.66793823,-79.59378815
2019-01-10,10:24:19 PM,43.66770172,-79.59446716
2019-01-10,10:24:27 PM,43.66703415,-79.59635925
2019-01-10,10:24:50 PM,49.22797394,-122.8558273
2019-01-10,10:25:06 PM,43.66889191,-79.66669464
2019-01-10,10:25:15 PM,43.66188431,-79.61016083
2019-01-10,10:25:59 PM,43.6566124,-79.62025452
2019-01-10,10:26:41 PM,43.65145111,-79.63046265
2019-01-10,10:22:13 PM,49.23057175,-122.8615875
2019-01-10,10:22:16 PM,43.67477417,-79.57937622
2019-01-10,10:22:23 PM,49.23041916,-122.8607101
2019-01-10,10:23:02 PM,43.67197418,-79.58312988
2019-01-10,10:28:17 PM,43.64604568,-79.64509583
2019-01-10,10:28:22 PM,43.66867447,-79.66815186
2019-01-10,10:29:06 PM,43.66866684,-79.6681366
2019-01-10,10:29:16 PM,43.64312744,-79.65450287
2019-01-10,10:29:39 PM,49.22805405,-122.8558121
2019-01-10,10:30:06 PM,43.66864777,-79.66814423
2019-01-10,10:35:15 PM,43.67033386,-79.67950439
2019-01-10,10:30:18 PM,43.64196396,-79.66326141
2019-01-10,10:30:38 PM,43.64397049,-79.66628265
2019-01-10,10:30:40 PM,43.64499283,-79.66761017
2019-01-10,10:38:15 PM,43.67297363,-79.68549347
2019-01-10,10:30:59 PM,43.64767456,-79.67119598
2019-01-10,10:31:06 PM,43.66865158,-79.66814423
2019-01-10,10:31:20 PM,43.650383,-79.67484283
2019-01-10,10:32:06 PM,43.66865921,-79.66815186
2019-01-10,10:32:16 PM,43.66025925,-79.68742371
2019-01-10,10:32:16 PM,43.66865921,-79.66815186
2019-01-10,10:27:05 PM,43.64952087,-79.63532257
2019-01-10,10:27:06 PM,43.66914749,-79.66849518
2019-01-10,10:27:16 PM,43.64887238,-79.6370697
2019-01-10,10:27:43 PM,43.64744186,-79.64086151
2019-01-10,10:27:46 PM,43.64728546,-79.64128113
2019-01-10,10:28:06 PM,43.66866684,-79.66815186
2019-01-10,10:41:37 PM,49.22807312,-122.8557968
2019-01-10,10:33:16 PM,43.66404724,-79.68668365
2019-01-10,10:33:35 PM,43.66503906,-79.68544006
2019-01-10,10:34:10 PM,43.66504669,-79.68543243
2019-01-10,10:34:13 PM,43.66504669,-79.68543243
2019-01-10,10:43:12 PM,49.22808838,-122.8557892
2019-01-10,10:34:14 PM,43.66504669,-79.68543243
2019-01-10,10:35:59 PM,43.67170715,-79.67812347
2019-01-10,10:36:15 PM,43.67247772,-79.67922974
2019-01-10,10:37:15 PM,43.67279434,-79.68400574
2019-01-10,10:38:49 PM,43.67320633,-79.68648529
2019-01-10,10:38:52 PM,43.67320633,-79.68648529
2019-01-10,10:39:15 PM,43.67317963,-79.68649292
2019-01-10,10:40:07 PM,43.67208481,-79.68681335
2019-01-10,10:40:12 PM,43.67195511,-79.68697357
2019-01-10,10:40:14 PM,43.67190552,-79.68704224
2019-01-10,10:40:36 PM,43.67183304,-79.6872406
2019-01-10,10:32:22 PM,43.66865921,-79.66815186
2019-01-10,10:40:39 PM,43.67182922,-79.68723297
2019-01-10,10:40:43 PM,43.67182541,-79.68723297
2019-01-10,10:32:55 PM,43.66270065,-79.68843842
2019-01-10,10:32:58 PM,43.66281509,-79.68847656
2019-01-10,10:33:16 PM,43.66404724,-79.68668365
2019-01-10,10:42:15 PM,43.67189789,-79.68710327
2019-01-10,11:01:15 PM,43.67189407,-79.68720245
2019-01-10,10:43:05 PM,43.67196655,-79.68708038
2019-01-10,10:43:08 PM,43.67196655,-79.68708038
2019-01-10,10:43:15 PM,43.67196655,-79.68707275
2019-01-10,10:44:05 PM,49.22922516,-122.8516769
2019-01-10,10:44:15 PM,43.67188263,-79.6871109
2019-01-10,10:45:15 PM,43.67183304,-79.68708801
2019-01-10,10:45:17 PM,43.67182541,-79.68709564
2019-01-10,10:45:18 PM,43.67181778,-79.68710327
2019-01-10,10:46:21 PM,49.22827148,-122.8375473
2019-01-10,10:48:31 PM,49.22719193,-122.8198395
2019-01-10,10:50:36 PM,49.23682785,-122.8203964
2019-01-10,10:50:54 PM,49.23847961,-122.8204498
2019-01-10,10:51:08 PM,49.23767471,-122.8192673
2019-01-10,10:51:21 PM,49.23687744,-122.8207321
2019-01-10,10:52:34 PM,49.22822189,-122.8277359
2019-01-10,10:53:37 PM,49.22180176,-122.8140564
2019-01-10,10:58:23 PM,49.19472122,-122.7886505
2019-01-10,10:40:59 PM,43.67198181,-79.6873703
2019-01-10,10:41:15 PM,43.67195511,-79.68726349
